subject,number,section,times,locations,rating,workload
CPSC,223,1,MW 1pm-2:15pm,OML 202 - Osborn Memorial Laboratories 202,3.623762461732093,4.296655107418006
CPSC,276,1,TTh 1pm-2:15pm,HQ L02 - Humanities Quadrangle L02,3.429228243021346,2.964039408866995
CPSC,280,1,TBA,TBA,,
CPSC,290,1,TBA,TBA,4.2,3.416666666666667
CPSC,310,1,TTh 10:30am-11:20am,DL 220 - Dunham Laboratory 220,3.158602150537634,3.18100358422939
CPSC,310,B,M 9:25am-10:15am,TBA,3.158602150537634,3.18100358422939
CPSC,310,C,T 4:30pm-5:20pm,TBA,3.158602150537634,3.18100358422939
CPSC,310,D,Th 4:30pm-5:20pm,TBA,3.158602150537634,3.18100358422939
CPSC,310,E,W 2:30pm-3:20pm,TBA,3.158602150537634,3.18100358422939
CPSC,323,1,MW 1pm-2:15pm,DL 220 - Dunham Laboratory 220,4.074144152261462,4.759487325427452
CPSC,327,1,TTh 11:35am-12:50pm,ML 211 - Mason Laboratory 211,3.581727574750831,3.004901960784313
CPSC,338,1,MW 11:35am-12:50pm,WTS A51 - Watson Center 60 Sachem Street A51,3.692314124903068,3.27460342706433
CPSC,362,1,MW 2:30pm-3:45pm,BCT CO31 - Becton Center CO31,,
CPSC,365,1,TTh 2:30pm-3:45pm,DL 220 - Dunham Laboratory 220,3.885853255736928,3.921784206766935
CPSC,366,1,TTh 2:30pm-3:45pm,WTS A60 - Watson Center 60 Sachem Street A60,4.48063973063973,4.466666666666667
CPSC,376,1,TTh 1pm-2:15pm,HQ L02 - Humanities Quadrangle L02,3.429228243021346,2.964039408866995
CPSC,414,1,TTh 1pm-2:15pm,AKW 100 - Arthur K. Watson Hall 100,,
CPSC,421,1,TTh 1pm-2:15pm,ML 104 - Mason Laboratory 104,4.206679637726993,4.512623866751002
CPSC,423,1,TTh 9am-10:15am,WLH 207 - William L. Harkness Hall 207,3.168090909090909,1.8751146761735
CPSC,425,1,MW 2:30pm-3:45pm,HLH17 113 - 17 Hillhouse Avenue 113,5.0,4.0
CPSC,426,1,TTh 2:30pm-3:45pm,HLH17 05 - 17 Hillhouse Avenue 05,4.142857142857142,3.165178571428571
CPSC,432,1,MW 11:35am-12:50pm,AKW 200 - Arthur K. Watson Hall 200,3.343013379594262,2.855206272485684
CPSC,433,1,MW 1pm-2:15pm,WTS A60 - Watson Center 60 Sachem Street A60,4.406264553309659,4.477179962894249
CPSC,439,1,MW 11:35am-12:50pm,WLH 208 - William L. Harkness Hall 208,3.511992945326279,3.3562733426704012
CPSC,447,1,MW 11:35am-12:50pm + 1,WLH 116 - William L. Harkness Hall 116 + 1,,
CPSC,451,1,TTh 11:35am-12:50pm,AKW 200 - Arthur K. Watson Hall 200,2.175864817471704,1.707545518207283
CPSC,452,1,TTh 11:35am-12:50pm,"DAVIES AUD - Davies Auditorium, Becton Ctr AUD",3.26025641025641,3.58474358974359
CPSC,454,1,TTh 2:30pm-3:45pm,WTS B60 - Watson Center 60 Sachem Street B60,4.090909090909091,3.542424242424242
CPSC,458,1,MW 4pm-5:15pm,DL 220 - Dunham Laboratory 220,2.166666666666667,1.79718875502008
CPSC,467,1,MW 2:30pm-3:45pm,HLH17 115 - 17 Hillhouse Avenue 115,3.08036075036075,3.2737691012691013
CPSC,470,1,MWF 10:30am-11:20am,"DAVIES AUD - Davies Auditorium, Becton Ctr AUD",2.859462405888599,2.908004339831328
CPSC,476,1,MW 2:30pm-3:45pm,HLH17 03 - 17 Hillhouse Avenue 03,4.21737012987013,2.85
CPSC,477,1,TTh 1pm-2:15pm,ML 211 - Mason Laboratory 211,3.21537037037037,3.238569538926682
CPSC,478,1,TBA,TBA,3.8762398220918053,4.029790022069434
CPSC,482,1,MW 1pm-2:15pm,AKW 100 - Arthur K. Watson Hall 100,,
CPSC,490,1,TBA,TBA,3.983904297589981,3.752560312160272
CPSC,521,1,TTh 1pm-2:15pm,ML 104 - Mason Laboratory 104,4.206679637726993,4.512623866751002
CPSC,523,1,TTh 9am-10:15am,WLH 207 - William L. Harkness Hall 207,3.168090909090909,1.8751146761735
CPSC,525,1,MW 2:30pm-3:45pm,HLH17 113 - 17 Hillhouse Avenue 113,5.0,4.0
CPSC,526,1,TTh 2:30pm-3:45pm,HLH17 05 - 17 Hillhouse Avenue 05,4.142857142857142,3.165178571428571
CPSC,532,1,MW 11:35am-12:50pm,AKW 200 - Arthur K. Watson Hall 200,3.343013379594262,2.855206272485684
CPSC,533,1,MW 1pm-2:15pm,WTS A60 - Watson Center 60 Sachem Street A60,4.406264553309659,4.477179962894249
CPSC,539,1,MW 11:35am-12:50pm,WLH 208 - William L. Harkness Hall 208,3.511992945326279,3.3562733426704012
CPSC,547,1,MW 11:35am-12:50pm + 1,WLH 116 - William L. Harkness Hall 116 + 1,,
CPSC,549,1,TBA,TBA,3.833333333333333,3.0
CPSC,551,1,TTh 11:35am-12:50pm,AKW 200 - Arthur K. Watson Hall 200,2.175864817471704,1.707545518207283
CPSC,552,1,TTh 11:35am-12:50pm,"DAVIES AUD - Davies Auditorium, Becton Ctr AUD",3.26025641025641,3.58474358974359
CPSC,554,1,TTh 2:30pm-3:45pm,WTS B60 - Watson Center 60 Sachem Street B60,4.090909090909091,3.542424242424242
CPSC,558,1,MW 4pm-5:15pm,DL 220 - Dunham Laboratory 220,2.166666666666667,1.79718875502008
CPSC,567,1,MW 2:30pm-3:45pm,HLH17 115 - 17 Hillhouse Avenue 115,3.08036075036075,3.2737691012691013
CPSC,570,1,MWF 10:30am-11:20am,"DAVIES AUD - Davies Auditorium, Becton Ctr AUD",2.859462405888599,2.908004339831328
CPSC,576,1,MW 2:30pm-3:45pm,HLH17 03 - 17 Hillhouse Avenue 03,4.21737012987013,2.85
CPSC,577,1,TTh 1pm-2:15pm,ML 211 - Mason Laboratory 211,3.21537037037037,3.238569538926682
CPSC,578,1,TBA,TBA,3.8762398220918053,4.029790022069434
CPSC,582,1,MW 1pm-2:15pm,AKW 100 - Arthur K. Watson Hall 100,,
CPSC,640,1,MW 2:30pm-3:45pm,ML 104 - Mason Laboratory 104,3.4003267973856213,1.935661764705882
CPSC,647,1,TBA,TBA,,
CPSC,663,1,MW 1pm-2:15pm,WTS A68 - Watson Center 60 Sachem Street A68,,
CPSC,674,1,TTh 11:35am-12:50pm,WLH 015 - William L. Harkness Hall 015,,
CPSC,679,1,TTh 1pm-2:15pm,AKW 200 - Arthur K. Watson Hall 200,4.2,4.1
CPSC,690,1,TBA,TBA,,
CPSC,691,1,TBA,TBA,,
CPSC,692,1,TBA,TBA,,
CPSC,752,1,MW 1pm-2:15pm,BASS 305 - Bass Center 305,3.087472809448615,2.706451612903225
CPSC,990,1,TBA,TBA,4.001232492997199,1.9857142857142862
CSBF,360,1,Th 7pm-8:50pm,WLH 202 - William L. Harkness Hall 202,,
CSBK,360,1,F 1:30pm-3:20pm,WLH 112 - William L. Harkness Hall 112,,
CSBR,360,1,M 1:30pm-3:20pm,WLH 112 - William L. Harkness Hall 112,,
CSDC,360,1,T 7pm-8:50pm + 1,HQ 401 - Humanities Quadrangle 401 + 1,,
CSDC,361,1,F 1:30pm-3:20pm,WLH 202 - William L. Harkness Hall 202,,
CSEC,491,1,TBA,TBA,,
CSES,360,1,Th 1:30pm-3:20pm,WALL81 101 - 81 Wall Street 101,,
CSGH,360,1,M 1:30pm-3:20pm,WLH 011 - William L. Harkness Hall 011,,
CSJE,360,1,Th 1:30pm-3:20pm,LC 208 - Linsly-Chittenden Hall 208,,
CSMC,360,1,W 9:25am-11:15am,WLH 204 - William L. Harkness Hall 204,,
CSMY,360,1,W 1:30pm-3:20pm,MY 501 - Pauli Murray College 501,,
CSPC,360,1,Th 9:25am-11:15am,LORIA 360 - Loria Center 360,,
CSSM,360,1,M 3:30pm-5:20pm + 1,WLH 112 - William L. Harkness Hall 112 + 1,,
CSSM,361,1,M 1:30pm-3:20pm,WALL81 301 - 81 Wall Street 301,,
CSSY,360,1,W 3:30pm-6:30pm,TBA,,
CSTC,360,1,W 1:30pm-3:20pm,WLH 112 - William L. Harkness Hall 112,,
CSTD,360,1,T 7pm-10pm,GREEN,,
CSYC,360,1,T 1:30pm-3:20pm,WLH 112 - William L. Harkness Hall 112,,
CZEC,120,1,M-F 10:30am-11:20am,CO493 208 - 493 College Street 208,4.263474025974026,2.791623376623376
CZEC,140,1,M-F 11:35am-12:25pm,CO493 208 - 493 College Street 208,4.625,3.1875
CZEC,301,1,Th 1:30pm-3:20pm,WALL81 301 - 81 Wall Street 301,4.019230769230769,3.101682692307692
DISR,999,1,TBA,TBA,,
DRAM,124,1,M 10am-12:30pm,PK205 101 - 205 Park Street 101,,
DRAM,125,1,W 10am-2pm,YK149 122 - 149 York Street 122,,
DRAM,129,1,W 11:45am-12:45pm + 1,YK222 B1 - 222 York Street B1 + 1,,
DRAM,141,1,W 12:15pm-2pm,LORIA,,
DRAM,152,1,T 10am-12pm,YK149 PAINT-SHOP - 149 York Street PAINT-SHOP,,
DRAM,158,1,F 10am-12pm,PK205 STUDIO-A - 205 Park Street STUDIO-A,,
DRAM,161,1,F 10am-1:30pm,LORIA,,
DRAM,172,1,W 10am-11:45am,DMCA,,
DRAM,187,1,TBA,TBA,,
DRAM,188,1,TBA,TBA,,
DRAM,189,1,W 12pm-2pm,YK222 EX - 222 York Street EX,,
DRAM,196,1,M 10am-11:50am,LORIA,,
DRAM,209,1,T 11am-12pm + 1,YK222 B1 - 222 York Street B1 + 1,,
DRAM,216,1,W 10am-11:50am,PK205 102 - 205 Park Street 102,,
DRAM,219,1,M 12pm-2pm,YK222 EX - 222 York Street EX,,
DRAM,224,1,Th 12pm-2pm,PK205 102 - 205 Park Street 102,,
DRAM,231,1,TBA,TBA,,
DRAM,244,1,W 12pm-2pm,DMCA,,
DRAM,258,1,F 10am-12pm,PK205 SEMINAR - 205 Park Street SEMINAR,,
DRAM,296,1,Th 10am-11:50am,CR305 100 - 305 Crown Street 100,,
DRAM,323,1,TBA,TBA,,
DRAM,324,1,Th 10am-12pm,PK205 101 - 205 Park Street 101,,
DRAM,334,1,TBA,TBA,,
DRAM,350,1,T 10am-12pm,PWG,,
DRAM,359,1,TBA,TBA,,
DRAM,364,1,F 12:15pm-2pm,DMCA,,
DRAM,37,1,TBA,TBA,,
DRAM,40,1,TBA,TBA,,
DRAM,419,1,Th 10am-11:30am + 1,YK222 B1 - 222 York Street B1 + 1,,
DRAM,46,1,TBA,TBA,,
DRAM,469,1,TBA,TBA,,
DRAM,476,1,TBA,TBA,,
DRAM,596,1,TBA,TBA,,
DRAM,6,1,TTh 10am-11am + 1,TBA,,
DRAM,746,1,M 4pm-5:50pm,PK217 206 - 217 Park Street 206,,
DRAM,783,1,TBA,TBA,,
DRAM,87,1,TBA,TBA,,
DRST,002,1,W 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.30738666095809,4.025742187105823
DRST,002,2,MW 9am-10:15am + 1,HQ 313 - Humanities Quadrangle 313 + 1,4.30738666095809,4.025742187105823
DRST,002,3,W 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.30738666095809,4.025742187105823
DRST,002,4,W 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.30738666095809,4.025742187105823
DRST,002,5,W 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.30738666095809,4.025742187105823
DRST,002,6,W 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.30738666095809,4.025742187105823
DRST,002,7,W 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.30738666095809,4.025742187105823
DRST,002,8,TTh 9am-10:15am + 1,HQ C65 - Humanities Quadrangle C65 + 1,4.30738666095809,4.025742187105823
DRST,004,1,TTh 11:35am-12:50pm + 1,WLH 002 - William L. Harkness Hall 002 + 1,4.205371538459774,3.77800437175437
DRST,004,2,TTh 11:35am-12:50pm + 1,WLH 202 - William L. Harkness Hall 202 + 1,4.205371538459774,3.77800437175437
DRST,004,3,F 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.205371538459774,3.77800437175437
DRST,004,4,TTh 11:35am-12:50pm + 1,HQ C11 - Humanities Quadrangle C11 + 1,4.205371538459774,3.77800437175437
DRST,004,5,TTh 11:35am-12:50pm + 1,HQ 213 - Humanities Quadrangle 213 + 1,4.205371538459774,3.77800437175437
DRST,004,6,TTh 11:35am-12:50pm + 1,HQ C65 - Humanities Quadrangle C65 + 1,4.205371538459774,3.77800437175437
DRST,004,7,TTh 11:35am-12:50pm + 1,WLH 112 - William L. Harkness Hall 112 + 1,4.205371538459774,3.77800437175437
DRST,004,8,TTh 11:35am-12:50pm + 1,WLH 203 - William L. Harkness Hall 203 + 1,4.205371538459774,3.77800437175437
DRST,006,1,M 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.236813608681446,3.9198700893792573
DRST,006,2,M 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.236813608681446,3.9198700893792573
DRST,006,3,M 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.236813608681446,3.9198700893792573
DRST,006,4,M 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.236813608681446,3.9198700893792573
DRST,006,5,M 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.236813608681446,3.9198700893792573
DRST,006,6,TTh 9am-10:15am + 1,WLH 001 - William L. Harkness Hall 001 + 1,4.236813608681446,3.9198700893792573
DRST,006,7,M 11:35am-12:25pm + 1,HQ L02 - Humanities Quadrangle L02 + 1,4.236813608681446,3.9198700893792573
DUTC,140,1,MW 4:10pm-6pm,DOW 420 - Dow Hall 420,,
DUTC,160,1,MW 1:15pm-2:30pm,TBA,,
EALL,040,1,TTh 1pm-2:15pm,HQ 213 - Humanities Quadrangle 213,,
EALL,218,1,W 3:30pm-5:20pm + 1,WTS B51 - Watson Center 60 Sachem Street B51 + 1,,
EALL,219,1,MW 10:30am-11:20am,WLH 208 - William L. Harkness Hall 208,,
EALL,219,A,F 10:30am-11:20am,TBA,,
EALL,219,B,F 10:30am-11:20am,TBA,,
EALL,219,C,F 10:30am-11:20am,TBA,,
EALL,219,D,F 10:30am-11:20am,TBA,,
EALL,256,1,TBA,TBA,3.483308563357824,2.551631701631701
EALL,262,1,W 9:25am-11:15am,HQ C65 - Humanities Quadrangle C65,,
EALL,265,1,T 9:25am-11:15am,HQ 401 - Humanities Quadrangle 401,4.290326340326341,2.89020979020979
EALL,268,1,TBA,TBA,,
EALL,308,1,TTh 11:35am-12:50pm,WLH 113 - William L. Harkness Hall 113,3.876190476190476,3.328571428571428
EALL,320,1,T 3:30pm-5:20pm,HQ 317 - Humanities Quadrangle 317,,
EALL,321,1,Th 3:30pm-5:20pm,WALL81 101 - 81 Wall Street 101,,
EALL,351,1,TBA,TBA,3.85,3.5
